0,52.30,0.005431708542713568,0.45545454545454545,16,1,6700,224,224,32,1,1,0.46535353535353535,245,0,0
0,53.00,0.006385527638190955,0.8811111111111111,512,1,700,208,240,256,0,0,0.45545454545454545,415,0,0
0,53.40,0.0016164321608040204,0.33666666666666667,8,1,5300,96,160,0,0,1,0.5049494949494949,280,0.2772727272727273,1
0,59.80,0.0010642211055276376,0.31686868686868686,16,1,1000,224,128,128,1,1,0.792020202020202,145,0,0
0,54.60,0.007088341708542714,0.9108080808080807,128,1,5100,160,48,32,1,1,0.039696969696969696,400,0,0
0,58.40,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,0,0.46535353535353535,70,0.38616161616161615,1
0,57.20,0.0036746733668341705,0.8514141414141414,128,1,3200,224,144,80,1,0,0.6435353535353535,375,0,0
0,54.40,0.0019176381909547738,0.7623232323232323,128,1,5600,160,256,80,1,4,0.19808080808080808,35,0,0
0,56.50,0.008644572864321609,0.41585858585858587,16,1,3500,80,176,48,0,4,0.1782828282828283,445,0.99,2
0,53.90,0.006937738693467336,0.4257575757575757,64,1,3800,240,144,0,1,1,0.6039393939393939,10,0,0
0,54.00,0.006837336683417085,0.01,16,1,4200,64,48,96,0,0,0.99,275,0.7227272727272727,1
0,54.70,0.009347386934673367,0.495050505050505,16,1,2000,80,224,112,1,2,0.16838383838383839,225,0.15848484848484848,1
0,54.60,0.0057329145728643215,0.9306060606060605,8,1,2600,48,80,128,1,4,0.01,260,0,0
0,54.90,0.0026706532663316584,0.7227272727272727,4,1,4300,96,112,0,0,0,0.5346464646464646,420,0.47525252525252526,1
0,56.60,0.009297185929648242,0.8316161616161616,256,1,2800,64,80,32,0,2,0.6831313131313131,160,0.059494949494949496,2
1,54.60,0.007088341708542714,0.9108080808080807,128,1,5100,160,48,32,1,1,0.039696969696969696,400,0,0
1,54.60,0.0026706532663316584,0.7227272727272727,4,1,4300,64,48,96,0,0,0.99,275,0.7227272727272727,1
1,54.60,0.0057329145728643215,0.9306060606060605,8,1,2600,48,80,128,1,4,0.01,260,0,0
1,54.70,0.009347386934673367,0.495050505050505,16,1,2000,80,224,112,1,2,0.16838383838383839,225,0.15848484848484848,1
1,55.10,0.0026706532663316584,0.7227272727272727,4,1,4300,96,112,0,0,2,0.16838383838383839,225,0.47525252525252526,1
1,55.40,0.009347386934673367,0.495050505050505,16,1,2000,80,224,112,1,0,0.5346464646464646,420,0.47525252525252526,1
1,58.20,0.0006626130653266324,0.5148484848484849,16,1,2600,96,96,64,0,0,0.46535353535353535,70,0.46535353535353535,1
1,57.30,0.0035742713567839196,0.5643434343434344,16,1,300,192,176,256,0,4,0.8316161616161616,360,0.8613131313131313,2
1,58.40,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,0,0.46535353535353535,70,0.38616161616161615,1
1,56.50,0.008644572864321609,0.41585858585858587,16,1,3500,80,176,48,0,4,0.1782828282828283,445,0.99,2
1,56.60,0.009297185929648242,0.8316161616161616,256,1,2800,64,80,32,0,2,0.6831313131313131,160,0.059494949494949496,2
1,57.20,0.0036746733668341705,0.8514141414141414,128,1,3200,224,144,80,1,0,0.6435353535353535,375,0,0
1,57.40,0.005883517587939698,0.5544444444444444,128,1,400,128,144,32,0,4,0.8415151515151514,85,0.8712121212121212,2
1,56.70,0.004728894472361809,0.09909090909090908,32,1,3900,80,16,0,1,1,0.2772727272727273,350,0.40595959595959596,1
1,59.20,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,0,0.08919191919191918,70,0.38616161616161615,0
2,55.90,0.005883517587939698,0.5544444444444444,128,1,2600,48,80,128,1,1,0.01,260,0,0
2,56.70,0.0057329145728643215,0.9306060606060605,8,1,400,48,80,128,1,1,0.01,260,0,0
2,57.30,0.009297185929648242,0.8316161616161616,256,1,2800,64,80,32,0,2,0.6831313131313131,160,0.059494949494949496,2
2,57.20,0.0036746733668341705,0.8514141414141414,128,1,3200,224,144,80,1,0,0.6435353535353535,375,0,0
2,57.10,0.009297185929648242,0.8316161616161616,256,1,2800,64,16,0,0,2,0.6831313131313131,160,0.059494949494949496,1
2,57.40,0.005883517587939698,0.5544444444444444,128,1,400,128,144,32,0,4,0.8415151515151514,85,0.8712121212121212,2
2,57.50,0.0035742713567839196,0.5643434343434344,16,1,300,192,176,256,0,4,0.8316161616161616,360,0.8613131313131313,2
2,57.50,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,1,1,0.01,260,0,0
2,57.70,0.0025702512562814066,0.7524242424242424,128,1,2600,256,80,128,1,3,0.01,260,0,2
2,59.20,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,0,0.08919191919191918,70,0.38616161616161615,0
2,58.40,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,0,0.46535353535353535,70,0.38616161616161615,1
2,57.90,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,2,0.6831313131313131,160,0.059494949494949496,2
2,57.70,0.0036746733668341705,0.8514141414141414,128,1,3200,224,176,80,1,3,0.6435353535353535,445,0,0
2,58.40,0.0006626130653266324,0.8316161616161616,16,1,2700,192,96,64,0,0,0.08919191919191918,70,0.38616161616161615,1
2,59.80,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,112,1,4,0.029797979797979796,175,0,0
3,57.30,0.005933718592964824,0.5148484848484849,256,1,1700,176,96,0,0,3,0.9504040404040404,5,0,0
3,57.50,0.005883517587939698,0.8316161616161616,16,1,2700,96,96,64,0,1,0.01,260,0,0
3,57.50,0.0035742713567839196,0.5643434343434344,16,1,300,192,176,256,0,4,0.8316161616161616,360,0.8613131313131313,2
3,58.40,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,0,0.46535353535353535,70,0.38616161616161615,1
3,59.10,0.0006626130653266324,0.8316161616161616,16,1,2700,96,160,0,0,2,0.6831313131313131,160,0.059494949494949496,2
3,57.70,0.0025702512562814066,0.7524242424242424,128,1,2600,256,80,128,1,3,0.01,260,0,2
3,59.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,112,1,2,0.029797979797979796,175,0,0
3,59.80,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,112,1,4,0.029797979797979796,175,0,0
3,57.50,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,1,1,0.01,260,0,0
3,60.70,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.01,175,0,0
3,60.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,96,112,1,4,0.029797979797979796,175,0,0
3,58.30,0.0006626130653266324,0.8316161616161616,16,1,2700,96,32,112,1,4,0.029797979797979796,175,0,0
3,58.30,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,2,0.6831313131313131,160,0.059494949494949496,2
3,58.90,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,112,1,4,0.029797979797979796,175,0,0
3,59.00,0.0006626130653266324,0.6435353535353535,16,1,2700,96,96,64,0,0,0.6831313131313131,160,0.059494949494949496,2
4,57.70,0.0025702512562814066,0.7524242424242424,128,1,2600,256,80,128,1,3,0.01,260,0,2
4,58.30,0.0006626130653266324,0.8316161616161616,16,1,2700,96,32,112,1,4,0.029797979797979796,175,0,0
4,59.50,0.0026204522613065325,0.32676767676767676,4,1,700,128,32,112,1,4,0.029797979797979796,175,0,0
4,58.60,0.0006626130653266324,0.8316161616161616,16,1,2700,96,48,112,1,3,0.9009090909090909,175,0,0
4,58.40,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,64,0,0,0.46535353535353535,70,0.38616161616161615,1
4,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.8316161616161616,175,0,0
4,59.00,0.0006626130653266324,0.6435353535353535,16,1,2700,96,96,64,0,0,0.6831313131313131,160,0.059494949494949496,2
4,60.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,96,112,1,4,0.029797979797979796,175,0,0
4,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,16,112,1,4,0.7722222222222221,175,0,0
4,60.00,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,112,1,1,0.01,175,0,0
4,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.01,175,0,0
4,59.80,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,112,1,4,0.029797979797979796,175,0,0
4,58.60,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,112,1,4,0.029797979797979796,175,0,0
4,58.60,0.0006626130653266324,0.6435353535353535,16,1,2700,96,96,112,1,4,0.029797979797979796,175,0,0
4,59.10,0.0006626130653266324,0.8316161616161616,16,1,2700,96,160,0,0,2,0.6831313131313131,160,0.059494949494949496,2
5,58.00,0.0026204522613065325,0.32676767676767676,4,1,2700,96,96,64,0,0,0.6831313131313131,160,0.059494949494949496,2
5,58.30,0.0025702512562814066,0.7524242424242424,128,1,2600,256,80,128,0,3,0.11888888888888888,180,0,2
5,59.40,0.0014658291457286428,0.5346464646464646,32,1,1900,32,112,48,0,1,0.5841414141414141,180,0.06939393939393938,1
5,58.40,0.007740954773869347,0.8316161616161616,16,1,2700,96,160,16,0,2,0.6831313131313131,115,0.059494949494949496,2
5,59.30,0.006536130653266332,0.10898989898989898,16,1,1300,64,224,64,1,0,0.7722222222222221,475,0.9702020202020202,2
5,59.00,0.0006626130653266324,0.6435353535353535,16,1,2700,96,96,64,0,0,0.6831313131313131,160,0.059494949494949496,2
5,58.60,0.0006626130653266324,0.8316161616161616,16,1,2700,96,96,112,1,4,0.029797979797979796,175,0,0
5,59.10,0.0006626130653266324,0.8316161616161616,16,1,2700,96,160,0,0,2,0.6831313131313131,160,0.059494949494949496,2
5,59.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,96,112,1,4,0.029797979797979796,175,0,0
5,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,16,112,1,4,0.7722222222222221,175,0,0
5,60.70,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.01,175,0,0
5,60.60,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.8316161616161616,175,0,0
5,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0,0
5,59.90,0.004126482412060302,0.37626262626262624,16,1,1000,160,80,0,1,0,0.049595959595959596,440,0,0
5,60.90,0.0026204522613065325,0.32676767676767676,16,1,700,176,192,64,1,1,0.01,110,0,0
6,59.00,0.004126482412060302,0.37626262626262624,16,1,1000,224,128,0,1,0,0.049595959595959596,440,0,0
6,59.10,0.0006626130653266324,0.8316161616161616,16,1,2700,96,160,0,0,2,0.6831313131313131,160,0.059494949494949496,2
6,59.30,0.006536130653266332,0.10898989898989898,16,1,1300,64,224,64,1,0,0.7722222222222221,475,0.9702020202020202,2
6,59.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,96,112,1,4,0.029797979797979796,175,0,0
6,59.60,0.006536130653266332,0.10898989898989898,16,1,1300,64,224,64,1,0,0.7722222222222221,475,0,2
6,59.90,0.004126482412060302,0.37626262626262624,16,1,1000,160,80,0,1,0,0.049595959595959596,440,0,0
6,59.90,0.0026204522613065325,0.7227272727272727,4,1,700,176,96,112,1,4,0.029797979797979796,175,0,2
6,60.70,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.01,175,0,0
6,60.30,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,0,1,1,0.01,230,0,2
6,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,16,112,1,4,0.7722222222222221,175,0,0
6,60.60,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
6,61.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0.9702020202020202,2
6,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,96,112,1,4,0.8316161616161616,175,0,0
6,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0,0
6,61.00,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.8316161616161616,175,0,0
7,59.90,0.0026204522613065325,0.7227272727272727,4,1,700,176,96,112,1,4,0.029797979797979796,175,0,2
7,59.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,16,112,1,4,0.7722222222222221,175,0,0
7,59.90,0.004126482412060302,0.37626262626262624,16,1,1000,160,80,0,1,0,0.049595959595959596,440,0,0
7,60.00,0.004126482412060302,0.37626262626262624,16,1,1000,176,32,0,1,1,0.01,230,0,2
7,61.30,0.0026204522613065325,0.44555555555555554,4,1,700,32,80,0,1,1,0.059494949494949496,165,0.6138383838383838,2
7,60.30,0.0026204522613065325,0.32676767676767676,4,1,700,160,32,0,1,1,0.01,230,0,2
7,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,96,112,1,4,0.8316161616161616,175,0,0
7,60.30,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,0,1,1,0.01,230,0,2
7,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0,0
7,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.01,175,0,0
7,61.00,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
7,60.10,0.004126482412060302,0.37626262626262624,16,1,1000,160,80,0,1,4,0.7722222222222221,175,0,0
7,60.00,0.0026204522613065325,0.32676767676767676,32,1,700,176,160,0,1,1,0.01,130,0,0
7,60.30,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,175,0,0
7,61.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0.9702020202020202,2
8,59.50,0.0015160301507537687,0.36636363636363634,64,1,1800,192,176,0,0,3,0.43565656565656563,25,0.7425252525252525,1
8,60.80,0.0026204522613065325,0.32676767676767676,4,1,700,160,32,0,1,1,0.01,230,0,2
8,60.30,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,175,0,0
8,60.90,0.0026204522613065325,0.44555555555555554,4,1,700,32,80,0,1,1,0.059494949494949496,165,0.6138383838383838,2
8,61.00,0.004126482412060302,0.37626262626262624,16,1,1000,160,80,0,1,4,0.7722222222222221,175,0,0
8,61.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0.9702020202020202,2
8,60.30,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,0,1,1,0.01,230,0,2
8,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,96,112,1,4,0.8316161616161616,175,0,0
8,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0,0
8,61.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,0,1,1,0.029797979797979796,175,0,0
8,61.00,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
8,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.01,175,0,0
8,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.029797979797979796,175,0,0
8,60.00,0.0026204522613065325,0.32676767676767676,32,1,700,176,160,0,1,1,0.01,130,0,0
8,59.80,0.004026080402010051,0.32676767676767676,32,1,700,176,160,64,1,0,0.01,130,0.9702020202020202,2
9,60.40,0.0026204522613065325,0.32676767676767676,4,1,700,32,80,0,1,1,0.059494949494949496,165,0.6138383838383838,2
9,60.50,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,80,1,1,0.01,175,0,0
9,60.70,0.0026204522613065325,0.32676767676767676,4,1,700,160,32,0,1,1,0.029797979797979796,175,0,0
9,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
9,60.80,0.0026204522613065325,0.32676767676767676,4,1,700,160,32,0,1,1,0.01,230,0,2
9,60.80,0.004026080402010051,0.029797979797979796,32,1,700,160,160,64,1,0,0.11888888888888888,130,0.9702020202020202,0
9,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0,0
9,61.80,0.004026080402010051,0.495050505050505,16,1,700,176,160,64,1,0,0.01,305,0.9702020202020202,1
9,61.00,0.0026204522613065325,0.32676767676767676,8,1,700,176,32,64,1,1,0.01,175,0,0
9,60.90,0.0026204522613065325,0.44555555555555554,4,1,700,32,80,0,1,1,0.059494949494949496,165,0.6138383838383838,2
9,61.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0.9702020202020202,2
9,61.40,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,0,0,1,0.029797979797979796,175,0,0
9,61.20,0.0026204522613065325,0.44555555555555554,4,1,700,32,80,0,1,1,0.059494949494949496,165,0,2
9,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.01,175,0,0
9,61.10,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,0,1,1,0.029797979797979796,175,0,0
10,60.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
10,60.30,0.0026204522613065325,0.44555555555555554,4,1,700,176,160,64,1,1,0.01,165,0,2
10,60.40,0.004026080402010051,0.495050505050505,16,1,700,176,160,64,1,0,0.01,305,0.9702020202020202,1
10,60.30,0.004026080402010051,0.32676767676767676,32,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
10,60.80,0.0026204522613065325,0.32676767676767676,4,1,700,160,32,0,1,1,0.01,230,0,2
10,60.80,0.004026080402010051,0.495050505050505,16,1,700,176,64,64,1,0,0.01,305,0.9702020202020202,1
10,60.90,0.0026204522613065325,0.32676767676767676,4,1,700,208,32,0,0,1,0.029797979797979796,175,0,1
10,60.80,0.0026204522613065325,0.32676767676767676,4,1,700,32,80,0,1,1,0.059494949494949496,165,0,2
10,61.00,0.0026204522613065325,0.32676767676767676,8,1,700,176,32,64,1,1,0.01,175,0,0
10,61.00,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,0,0.01,305,0.9702020202020202,1
10,61.20,0.0026204522613065325,0.44555555555555554,4,1,700,32,80,0,1,1,0.059494949494949496,165,0,2
10,61.30,0.004026080402010051,0.495050505050505,16,1,700,176,160,64,1,0,0.495050505050505,195,0.9702020202020202,1
10,61.40,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,0,0,1,0.029797979797979796,175,0,0
10,61.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,160,64,1,1,0.01,130,0.9702020202020202,2
10,61.30,0.0026204522613065325,0.32676767676767676,16,1,700,176,32,64,1,1,0.01,175,0,0
11,59.80,0.0015160301507537687,0.495050505050505,4,1,1600,224,80,0,0,1,0.8217171717171717,20,0.99,1
11,59.80,0.0026204522613065325,0.44555555555555554,4,1,1700,256,240,48,1,1,0.1485858585858586,15,0.8514141414141414,2
11,60.30,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
11,60.20,0.0026204522613065325,0.32676767676767676,4,1,700,176,32,16,1,1,0.029797979797979796,175,0,1
11,60.30,0.004026080402010051,0.32676767676767676,32,1,700,176,32,64,1,1,0.029797979797979796,175,0,0
11,60.30,0.0026204522613065325,0.44555555555555554,4,1,700,176,160,64,1,1,0.01,165,0,2
11,60.40,0.006937738693467336,0.495050505050505,16,1,700,176,32,64,0,0,0.23767676767676768,165,0,0
